%ERMIS  Ozone Retrival 
%Location: Izaña - ES [28.31, 16.50]
%Config: Detector:S101411109-OS4, Offset:-200, SphericalMirror:F#100, GratingPosition:11769
%Spectral Filter: UG11
%Stray Light Correction: none
%Response Function: ERMIS_RES_strlIn_simpleOut.mat
%Dark Correction: DarkEndofDay_Stat_20160911_20160924.mat adjusted
%DSP: ERMIS_dsp_IZANA.mat
%Fitting  interval: 314.6-326nm
%REF: D:/ERMIS/QDOAS/Direct/DARK_Stat/UV/2016/ERMIS_UV_UG11_2642016_751_o3_27589_7832.ref
%Calibration: 311-330nm,11,1,0,.28nm,.28nm
%Ozone XS: O3_Bremen,223K
%Data producer: Natalia Kouremeti, Natalia.Kouremeti@pmodwrc.ch
%Data Version:2.0
%
yyyy mm dd MM HH SS AMF OZONE(DU) Un_OZONE(DU) 
2016    9   12    7   54 40.9824  4.0416  285.2172 1.2310
2016    9   12    8   17 4.1914  3.0720  286.0543 0.9964
2016    9   12    8   34 47.5853  2.5860  286.1278 0.7736
2016    9   12    8   51 39.5885  2.2544  286.2932 0.9664
2016    9   12    9    7 16.1990  2.0220  287.1172 0.9814
2016    9   12    9   25 45.4195  1.8100  289.1518 0.7519
2016    9   12    9   41 57.8170  1.6648  288.6912 1.1349
2016    9   12    9   59 30.6010  1.5389  289.3167 1.1830
2016    9   12   10   20 15.0029  1.4217  288.5540 1.0601
2016    9   12   10   56 16.9728  1.2764  291.2835 1.0406
2016    9   12   11   14 31.8163  1.2237  291.7078 1.3478
2016    9   12   11   32 29.6045  1.1826  290.2596 1.6727
2016    9   12   11   53 6.9907  1.1466  289.2862 1.0192
2016    9   12   12   10 9.5088  1.1249  291.6533 1.9557
2016    9   12   12   31 55.0128  1.1066  292.1528 0.8076
2016    9   12   13   34 20.9712  1.1080  291.9764 0.7016
2016    9   12   13   55 53.9904  1.1271  290.0150 1.5817
2016    9   12   14   16 24.3955  1.1551  291.7927 1.2721
2016    9   12   17   47 0.0096  3.0774  284.0899 3.2739
2016    9   13   10   42 32.1984  1.3282  283.1417 0.7935
2016    9   13   10   59 22.0070  1.2700  283.7792 1.1346
2016    9   13   11   32 50.9971  1.1850  284.3406 1.2913
2016    9   13   11   49 37.0042  1.1551  286.2901 0.9855
2016    9   13   12    6 24.8083  1.1322  285.8027 1.2813
2016    9   13   14    4 33.4099  1.1418  283.7123 1.0545
2016    9   13   14   21 32.8262  1.1682  284.6085 1.3100
2016    9   13   14   38 34.0224  1.2024  285.3645 1.0163
2016    9   13   14   55 34.5965  1.2453  283.9345 1.8736
2016    9   13   15   12 40.1990  1.2988  284.2723 0.9185
2016    9   13   15   29 36.7987  1.3639  286.1189 0.8819
2016    9   13   15   48 4.6022  1.4518  285.3038 1.7941
2016    9   13   16    6 17.5104  1.5601  287.8311 1.1138
2016    9   13   16   24 19.2038  1.6949  285.6866 0.8477
2016    9   13   16   41 11.9846  1.8543  284.4075 0.7889
2016    9   13   16   57 11.8023  2.0457  286.3565 0.7499
2016    9   13   17   12 45.9936  2.2839  283.9108 0.6525
2016    9   13   17   27 53.5910  2.5853  284.5698 0.6912
2016    9   13   17   43 37.9949  3.0071  285.1465 0.7624
2016    9   13   18    0 34.6118  3.6576  286.0773 0.9879
2016    9   13   18   20 15.0432  4.8666  289.0966 0.5953
2016    9   14    7   47 56.9933  4.5253  284.7627 1.0743
2016    9   14    8    4 53.0055  3.5750  284.1302 1.0089
2016    9   14    8   20 12.5952  3.0023  282.3576 0.8337
2016    9   14    8   34 58.8000  2.6047  282.3220 0.6509
2016    9   14    8   50 34.1837  2.2913  282.8387 0.7651
2016    9   14    9    7 24.1997  2.0349  281.3386 0.6935
2016    9   14    9   25 37.0042  1.8235  284.4449 1.6703
2016    9   14    9   44 22.5888  1.6560  282.4802 1.5689
2016    9   14   10    2 13.4131  1.5308  280.7730 0.7592
2016    9   14   10   19 10.3930  1.4352  281.7320 0.8865
2016    9   14   10   52 7.0176  1.2972  281.9353 0.9812
2016    9   14   11    7 32.9664  1.2492  284.3969 1.0276
2016    9   14   11   23 28.3949  1.2085  283.7613 0.9296
2016    9   14   11   39 24.1862  1.1757  283.2692 0.9614
2016    9   14   11   55 19.2173  1.1497  283.4756 0.8183
2016    9   14   12   11 16.2010  1.1300  284.9960 1.2049
2016    9   14   14    1 50.9952  1.1424  285.5913 0.9071
2016    9   14   14   17 33.1872  1.1658  284.1810 1.0589
2016    9   14   17   52 40.1894  3.3682  285.6239 0.7107
2016    9   14   18    8 8.7821  4.1164  288.2083 1.1181
2016    9   15    7   41 25.0080  5.0703  285.3138 1.0540
2016    9   15    7   57 42.9926  3.9509  283.1526 1.0805
2016    9   15    8   15 27.7862  3.1758  281.2399 0.7167
2016    9   15    8   30 34.0013  2.7242  281.1943 1.0393
2016    9   15    8   45 48.8045  2.3878  281.0057 0.7652
2016    9   15    9    2 41.6026  2.1077  280.9997 0.7170
2016    9   15    9   18 5.9616  1.9105  280.5657 0.4215
2016    9   15    9   37 35.0054  1.7174  284.5568 0.7829
2016    9   15    9   55 39.9648  1.5783  281.4137 0.7462
2016    9   15   10   13 40.0080  1.4684  282.2553 0.6148
2016    9   15   10   51 7.1770  1.3043  281.3044 1.2222
2016    9   15   11    6 37.1866  1.2554  281.2711 0.7305
2016    9   15   11   22 27.9840  1.2143  281.6123 0.8020
2016    9   15   11   38 22.9632  1.1809  282.4858 1.0550
2016    9   15   11   54 15.0048  1.1546  281.3998 1.4456
2016    9   15   12   10 9.0336  1.1345  282.5205 0.8139
2016    9   15   12   27 24.9696  1.1192  282.8071 0.5277
2016    9   15   12   46 27.0048  1.1098  282.1977 0.4496
2016    9   15   13   31 52.0176  1.1175  282.5605 0.8006
2016    9   15   13   46 45.0048  1.1294  281.1169 0.4685
2016    9   15   14    1 57.8035  1.1467  283.5405 1.2251
2016    9   15   14   17 11.2071  1.1697  280.4839 0.8023
