2900.10 0.000013434937
2900.20 0.000013435703
2900.30 0.000013436470
2900.40 0.000013437236
2900.50 0.000013438003
2900.60 0.000013438769
2900.70 0.000013439536
2900.80 0.000013440303
2900.90 0.000013441069
2901.00 0.000013441836
2901.10 0.000013442602
2901.20 0.000013443369
2901.30 0.000013444135
2901.40 0.000013444902
2901.50 0.000013445668
2901.60 0.000013446435
2901.70 0.000013447201
2901.80 0.000013447968
2901.90 0.000013448734
2902.00 0.000013449501
2902.10 0.000013450267
2902.20 0.000013451034
2902.30 0.000013451800
2902.40 0.000013452567
2902.50 0.000013453333
2902.60 0.000013454100
2902.70 0.000013454866
2902.80 0.000013455633
2902.90 0.000013456399
2903.00 0.000013457166
2903.10 0.000013457933
2903.20 0.000013458699
2903.30 0.000013459466
2903.40 0.000013460232
2903.50 0.000013460999
2903.60 0.000013461765
2903.70 0.000013462532
2903.80 0.000013463298
2903.90 0.000013464065
2904.00 0.000013464831
2904.10 0.000013465598
2904.20 0.000013466364
2904.30 0.000013467131
2904.40 0.000013467897
2904.50 0.000013468664
2904.60 0.000013469430
2904.70 0.000013470197
2904.80 0.000013470963
2904.90 0.000013471730
2905.00 0.000013472496
2905.10 0.000013473263
2905.20 0.000013474030
2905.30 0.000013474796
2905.40 0.000013475563
2905.50 0.000013476329
2905.60 0.000013477096
2905.70 0.000013477862
2905.80 0.000013478629
2905.90 0.000013479395
2906.00 0.000013480162
2906.10 0.000013480928
2906.20 0.000013481695
2906.30 0.000013482461
2906.40 0.000013483228
2906.50 0.000013483994
2906.60 0.000013484761
2906.70 0.000013485527
2906.80 0.000013486294
2906.90 0.000013487060
2907.00 0.000013487827
2907.10 0.000013488593
2907.20 0.000013489360
2907.30 0.000013490127
2907.40 0.000013490893
2907.50 0.000013491660
2907.60 0.000013492426
2907.70 0.000013493193
2907.80 0.000013493959
2907.90 0.000013494726
2908.00 0.000013495492
2908.10 0.000013496259
2908.20 0.000013497025
2908.30 0.000013497792
2908.40 0.000013498558
2908.50 0.000013499325
2908.60 0.000013500091
2908.70 0.000013500858
2908.80 0.000013501624
2908.90 0.000013502391
2909.00 0.000013503157
2909.10 0.000013503924
2909.20 0.000013504690
2909.30 0.000013505457
2909.40 0.000013506223
2909.50 0.000013506990
2909.60 0.000013507757
2909.70 0.000013508523
2909.80 0.000013509290
2909.90 0.000013510056
2910.00 0.000013510823
2910.10 0.000013518857
2910.20 0.000013527308
2910.30 0.000013535760
2910.40 0.000013544211
2910.50 0.000013552662
2910.60 0.000013561114
2910.70 0.000013569565
2910.80 0.000013578016
2910.90 0.000013586467
2911.00 0.000013594919
2911.10 0.000013603370
2911.20 0.000013611821
2911.30 0.000013620272
2911.40 0.000013628724
2911.50 0.000013637175
2911.60 0.000013645626
2911.70 0.000013654078
2911.80 0.000013662529
2911.90 0.000013670980
2912.00 0.000013679431
2912.10 0.000013687883
2912.20 0.000013696334
2912.30 0.000013704785
2912.40 0.000013713236
2912.50 0.000013721688
2912.60 0.000013730139
2912.70 0.000013738590
2912.80 0.000013747042
2912.90 0.000013755493
2913.00 0.000013763944
2913.10 0.000013772395
2913.20 0.000013780847
2913.30 0.000013789298
2913.40 0.000013797749
2913.50 0.000013806201
2913.60 0.000013814652
2913.70 0.000013823103
2913.80 0.000013831554
2913.90 0.000013840006
2914.00 0.000013848457
2914.10 0.000013856908
2914.20 0.000013865359
2914.30 0.000013873811
2914.40 0.000013882262
2914.50 0.000013890713
2914.60 0.000013899165
2914.70 0.000013907616
2914.80 0.000013916067
2914.90 0.000013924518
2915.00 0.000013932970
2915.10 0.000013941421
2915.20 0.000013949872
2915.30 0.000013958323
2915.40 0.000013966775
2915.50 0.000013975226
2915.60 0.000013983677
2915.70 0.000013992129
2915.80 0.000014000580
2915.90 0.000014009031
2916.00 0.000014017482
2916.10 0.000014025934
2916.20 0.000014034385
2916.30 0.000014042836
2916.40 0.000014051287
2916.50 0.000014059739
2916.60 0.000014068190
2916.70 0.000014076641
2916.80 0.000014085093
2916.90 0.000014093544
2917.00 0.000014101995
2917.10 0.000014110446
2917.20 0.000014118898
2917.30 0.000014127349
2917.40 0.000014135800
2917.50 0.000014144252
2917.60 0.000014152703
2917.70 0.000014161154
2917.80 0.000014169605
2917.90 0.000014178057
2918.00 0.000014186508
2918.10 0.000014194959
2918.20 0.000014203410
2918.30 0.000014211862
2918.40 0.000014220313
2918.50 0.000014228764
2918.60 0.000014237216
2918.70 0.000014245667
2918.80 0.000014254118
2918.90 0.000014262569
2919.00 0.000014271021
2919.10 0.000014279472
2919.20 0.000014287923
2919.30 0.000014296374
2919.40 0.000014304826
2919.50 0.000014313277
2919.60 0.000014321728
2919.70 0.000014330180
2919.80 0.000014338631
2919.90 0.000014347082
2920.00 0.000014354944
2920.10 0.000014359589
2920.20 0.000014364234
2920.30 0.000014368880
2920.40 0.000014373525
2920.50 0.000014378170
2920.60 0.000014382816
2920.70 0.000014387461
2920.80 0.000014392106
2920.90 0.000014396752
2921.00 0.000014401397
2921.10 0.000014406042
2921.20 0.000014410688
2921.30 0.000014415333
2921.40 0.000014419978
